BRANCHNAME,RISKCODE,KINDCODE,UNDERWRITEENDDATE,KINDSTARTDATE,DUEENDDATE,PURCHASEPRICENOTAX,SEATCOUNT,CARBRAND,CARSERIESNAME,AGE,SEX,USEYEARS,WPRATE0506,WPRATE0507,LASTCLAIMCOUNT,AMOUNTNEW,FLAG,PREMIUM,policycode
浙江省分公司,商业险费改前,车上人员险乘客,26FEB2014:00:00:00,28FEB2014:00:00:00,27FEB2015:00:00:00,200800.00,5,丰田,凯美瑞,60,1,7,1,1,1,40000,1,62.43,P9095
浙江省分公司,商业险费改前,车损险,26FEB2014:00:00:00,28FEB2014:00:00:00,27FEB2015:00:00:00,200800.00,5,丰田,凯美瑞,60,1,7,1,1,1,196200,1,1872.56,P9095
浙江省分公司,商业险费改前,车上人员险驾驶,26FEB2014:00:00:00,28FEB2014:00:00:00,27FEB2015:00:00:00,200800.00,5,丰田,凯美瑞,60,1,7,1,1,1,10000,1,24.61,P9095
浙江省分公司,商业险费改前,三者险,26FEB2014:00:00:00,28FEB2014:00:00:00,27FEB2015:00:00:00,200800.00,5,丰田,凯美瑞,60,1,7,1,1,1,500000,1,979.47,P9095
浙江省分公司,商业险费改前,车上人员险乘客,26FEB2014:00:00:00,03MAR2014:00:00:00,02MAR2015:00:00:00,168800.00,5,马自达,M6,31,1,5,1,1,2,40000,1,75.61,P9096
浙江省分公司,商业险费改前,三者险,26FEB2014:00:00:00,03MAR2014:00:00:00,02MAR2015:00:00:00,168800.00,5,马自达,M6,31,1,5,1,1,2,500000,1,1186.39,P9096
浙江省分公司,商业险费改前,车上人员险驾驶,26FEB2014:00:00:00,03MAR2014:00:00:00,02MAR2015:00:00:00,168800.00,5,马自达,M6,31,1,5,1,1,2,10000,1,29.81,P9096
浙江省分公司,商业险费改前,车损险,26FEB2014:00:00:00,03MAR2014:00:00:00,02MAR2015:00:00:00,168800.00,5,马自达,M6,31,1,5,1,1,2,164880,1,1910.77,P9096
浙江省分公司,商业险费改前,车损险,01MAR2014:00:00:00,12MAR2014:00:00:00,11MAR2015:00:00:00,133800.00,5,大众,速腾,30,1,5,1,1,1,130680,1,1305.82,P9097
浙江省分公司,商业险费改前,车上人员险驾驶,01MAR2014:00:00:00,12MAR2014:00:00:00,11MAR2015:00:00:00,133800.00,5,大众,速腾,30,1,5,1,1,1,10000,1,24.41,P9097
浙江省分公司,商业险费改前,三者险,01MAR2014:00:00:00,12MAR2014:00:00:00,11MAR2015:00:00:00,133800.00,5,大众,速腾,30,1,5,1,1,1,500000,1,971.3,P9097
浙江省分公司,商业险费改前,车上人员险乘客,01MAR2014:00:00:00,12MAR2014:00:00:00,11MAR2015:00:00:00,133800.00,5,大众,速腾,30,1,5,1,1,1,40000,1,61.91,P9097
浙江省分公司,商业险费改前,三者险,10MAR2014:00:00:00,19MAR2014:00:00:00,18MAR2015:00:00:00,222000.00,5,丰田,锐志,42,1,6,1,1,1,500000,1,971.3,P9098
浙江省分公司,商业险费改前,车上人员险驾驶,10MAR2014:00:00:00,19MAR2014:00:00:00,18MAR2015:00:00:00,222000.00,5,丰田,锐志,42,1,6,1,1,1,10000,1,24.41,P9098
浙江省分公司,商业险费改前,车上人员险乘客,10MAR2014:00:00:00,19MAR2014:00:00:00,18MAR2015:00:00:00,222000.00,5,丰田,锐志,42,1,6,1,1,1,40000,1,61.91,P9098
浙江省分公司,商业险费改前,车损险,10MAR2014:00:00:00,19MAR2014:00:00:00,18MAR2015:00:00:00,222000.00,5,丰田,锐志,42,1,6,1,1,1,216900,1,2018.36,P9098
浙江省分公司,商业险费改前,三者险,19MAR2014:00:00:00,04APR2014:00:00:00,03APR2015:00:00:00,104800.00,5,东南,蓝瑟,26,1,2,0.8,1,0,500000,1,971.41,P9099
浙江省分公司,商业险费改前,车上人员险驾驶,19MAR2014:00:00:00,04APR2014:00:00:00,03APR2015:00:00:00,104800.00,5,东南,蓝瑟,26,1,2,0.8,1,0,10000,1,24.41,P9099
浙江省分公司,商业险费改前,车损险,19MAR2014:00:00:00,04APR2014:00:00:00,03APR2015:00:00:00,104800.00,5,东南,蓝瑟,26,1,2,0.8,1,0,102420,1,1092.31,P9099
浙江省分公司,商业险费改前,车上人员险乘客,19MAR2014:00:00:00,04APR2014:00:00:00,03APR2015:00:00:00,104800.00,5,东南,蓝瑟,26,1,2,0.8,1,0,40000,1,61.91,P9099
浙江省分公司,商业险费改前,三者险,22MAR2014:00:00:00,11APR2014:00:00:00,10APR2015:00:00:00,198800.00,5,日产,天籁,45,1,4,0.8,1,0,1000000,1,1264.46,P9100
浙江省分公司,商业险费改前,玻璃破碎险,22MAR2014:00:00:00,11APR2014:00:00:00,10APR2015:00:00:00,198800.00,5,日产,天籁,45,1,4,0.8,1,0,0,0,242.73,P9100
浙江省分公司,商业险费改前,车损险,22MAR2014:00:00:00,11APR2014:00:00:00,10APR2015:00:00:00,198800.00,5,日产,天籁,45,1,4,0.8,1,0,194220,1,1785.79,P9100
浙江省分公司,商业险费改前,车上人员险驾驶,22MAR2014:00:00:00,11APR2014:00:00:00,10APR2015:00:00:00,198800.00,5,日产,天籁,45,1,4,0.8,1,0,50000,1,122,P9100
浙江省分公司,商业险费改前,车上人员险乘客,22MAR2014:00:00:00,11APR2014:00:00:00,10APR2015:00:00:00,198800.00,5,日产,天籁,45,1,4,0.8,1,0,40000,1,61.89,P9100
浙江省分公司,商业险费改前,三者险,27MAR2014:00:00:00,17APR2014:00:00:00,16APR2015:00:00:00,98800.00,5,现代,伊兰特,34,2,2,0.8,1,0,500000,1,971.03,P9101
浙江省分公司,商业险费改前,车损险,27MAR2014:00:00:00,17APR2014:00:00:00,16APR2015:00:00:00,98800.00,5,现代,伊兰特,34,2,2,0.8,1,0,96480,1,1046.98,P9101
浙江省分公司,商业险费改前,车上人员险驾驶,27MAR2014:00:00:00,17APR2014:00:00:00,16APR2015:00:00:00,98800.00,5,现代,伊兰特,34,2,2,0.8,1,0,10000,1,24.4,P9101
浙江省分公司,商业险费改前,车上人员险乘客,27MAR2014:00:00:00,17APR2014:00:00:00,16APR2015:00:00:00,98800.00,5,现代,伊兰特,34,2,2,0.8,1,0,40000,1,61.89,P9101
浙江省分公司,商业险费改前,三者险,27MAR2014:00:00:00,30MAR2014:00:00:00,29MAR2015:00:00:00,107800.00,5,大众,宝来,51,1,2,1,1,1,500000,1,971.11,P9102
浙江省分公司,商业险费改前,车上人员险乘客,27MAR2014:00:00:00,30MAR2014:00:00:00,29MAR2015:00:00:00,107800.00,5,大众,宝来,51,1,2,1,1,1,40000,1,61.89,P9102
浙江省分公司,商业险费改前,车上人员险驾驶,27MAR2014:00:00:00,30MAR2014:00:00:00,29MAR2015:00:00:00,107800.00,5,大众,宝来,51,1,2,1,1,1,30000,1,73.2,P9102
浙江省分公司,商业险费改前,车损险,27MAR2014:00:00:00,30MAR2014:00:00:00,29MAR2015:00:00:00,107800.00,5,大众,宝来,51,1,2,1,1,1,105300,1,1113.73,P9102
浙江省分公司,商业险费改前,车上人员险乘客,29MAR2014:00:00:00,08APR2014:00:00:00,07APR2015:00:00:00,34000.00,2,五菱,5020,36,1,2,0.8,1,0,10000,1,16.66,P9103
浙江省分公司,商业险费改前,车损险,29MAR2014:00:00:00,08APR2014:00:00:00,07APR2015:00:00:00,34000.00,2,五菱,5020,36,1,2,0.8,1,0,33210,1,360.47,P9103
浙江省分公司,商业险费改前,车上人员险驾驶,29MAR2014:00:00:00,08APR2014:00:00:00,07APR2015:00:00:00,34000.00,2,五菱,5020,36,1,2,0.8,1,0,10000,1,27.37,P9103
浙江省分公司,商业险费改前,三者险,29MAR2014:00:00:00,08APR2014:00:00:00,07APR2015:00:00:00,34000.00,2,五菱,5020,36,1,2,0.8,1,0,500000,1,1325.87,P9103
浙江省分公司,商业险费改前,车上人员险驾驶,01APR2014:00:00:00,27APR2014:00:00:00,26APR2015:00:00:00,156000.00,5,大众,桑塔纳2000,37,1,12,0.7,1,0,10000,1,24.43,P9104
浙江省分公司,商业险费改前,三者险,01APR2014:00:00:00,27APR2014:00:00:00,26APR2015:00:00:00,156000.00,5,大众,桑塔纳2000,37,1,12,0.7,1,0,200000,1,717.93,P9104
浙江省分公司,商业险费改前,车上人员险乘客,01APR2014:00:00:00,27APR2014:00:00:00,26APR2015:00:00:00,156000.00,5,大众,桑塔纳2000,37,1,12,0.7,1,0,40000,1,61.98,P9104
浙江省分公司,商业险费改前,三者险,10APR2014:00:00:00,09MAY2014:00:00:00,08MAY2015:00:00:00,90300.00,5,日产,骐达,27,2,1,0.9,1,0,300000,1,809.52,P9105
浙江省分公司,商业险费改前,车损险,10APR2014:00:00:00,09MAY2014:00:00:00,08MAY2015:00:00:00,90300.00,5,日产,骐达,27,2,1,0.9,1,0,93060,1,1030.45,P9105
浙江省分公司,商业险费改前,车上人员险乘客,10APR2014:00:00:00,12APR2014:00:00:00,11APR2015:00:00:00,65800.00,5,海马,福美来,30,1,5,1,1,1,40000,1,61.9,P9106
浙江省分公司,商业险费改前,车损险,10APR2014:00:00:00,12APR2014:00:00:00,11APR2015:00:00:00,65800.00,5,海马,福美来,30,1,5,1,1,1,61700,1,784.28,P9106
浙江省分公司,商业险费改前,三者险,10APR2014:00:00:00,12APR2014:00:00:00,11APR2015:00:00:00,65800.00,5,海马,福美来,30,1,5,1,1,1,500000,1,971.2,P9106
浙江省分公司,商业险费改前,车上人员险驾驶,10APR2014:00:00:00,12APR2014:00:00:00,11APR2015:00:00:00,65800.00,5,海马,福美来,30,1,5,1,1,1,10000,1,24.4,P9106
浙江省分公司,商业险费改前,车损险,15APR2014:00:00:00,21APR2014:00:00:00,20APR2015:00:00:00,185800.00,5,本田,雅阁,51,1,8,0.8,1,0,181530,1,1742.2,P9107
浙江省分公司,商业险费改前,三者险,15APR2014:00:00:00,21APR2014:00:00:00,20APR2015:00:00:00,185800.00,5,本田,雅阁,51,1,8,0.8,1,0,1000000,1,1199.36,P9107
浙江省分公司,商业险费改前,车上人员险乘客,15APR2014:00:00:00,21APR2014:00:00:00,20APR2015:00:00:00,185800.00,5,本田,雅阁,51,1,8,0.8,1,0,120000,1,185.68,P9107
浙江省分公司,商业险费改前,车上人员险驾驶,15APR2014:00:00:00,21APR2014:00:00:00,20APR2015:00:00:00,185800.00,5,本田,雅阁,51,1,8,0.8,1,0,30000,1,73.2,P9107
浙江省分公司,商业险费改前,三者险,16APR2014:00:00:00,17APR2014:00:00:00,16APR2015:00:00:00,96800.00,5,马自达,M3,31,1,3,0.9,1,0,200000,1,717.4,P9108
浙江省分公司,商业险费改前,车上人员险乘客,16APR2014:00:00:00,12MAY2014:00:00:00,11MAY2015:00:00:00,76400.00,5,别克,凯越,28,2,1,1,1,1,40000,1,61.89,P9109
浙江省分公司,商业险费改前,车上人员险驾驶,16APR2014:00:00:00,12MAY2014:00:00:00,11MAY2015:00:00:00,76400.00,5,别克,凯越,28,2,1,1,1,1,10000,1,24.4,P9109
浙江省分公司,商业险费改前,三者险,16APR2014:00:00:00,12MAY2014:00:00:00,11MAY2015:00:00:00,76400.00,5,别克,凯越,28,2,1,1,1,1,500000,1,971.01,P9109
浙江省分公司,商业险费改前,车损险,16APR2014:00:00:00,12MAY2014:00:00:00,11MAY2015:00:00:00,76400.00,5,别克,凯越,28,2,1,1,1,1,78030,1,915.68,P9109
浙江省分公司,商业险费改前,三者险,17APR2014:00:00:00,05MAY2014:00:00:00,04MAY2015:00:00:00,59800.00,5,标致,207,29,1,1,0.9,1,0,500000,1,971.11,P9110
浙江省分公司,商业险费改前,车上人员险驾驶,17APR2014:00:00:00,05MAY2014:00:00:00,04MAY2015:00:00:00,59800.00,5,标致,207,29,1,1,0.9,1,0,10000,1,24.4,P9110
浙江省分公司,商业险费改前,车损险,17APR2014:00:00:00,05MAY2014:00:00:00,04MAY2015:00:00:00,59800.00,5,标致,207,29,1,1,0.9,1,0,59400,1,773.85,P9110
浙江省分公司,商业险费改前,车上人员险乘客,17APR2014:00:00:00,05MAY2014:00:00:00,04MAY2015:00:00:00,59800.00,5,标致,207,29,1,1,0.9,1,0,40000,1,61.89,P9110
浙江省分公司,商业险费改前,三者险,21APR2014:00:00:00,23APR2014:00:00:00,22APR2015:00:00:00,200800.00,5,丰田,凯美瑞,47,1,6,1,1,1,1000000,1,1264.35,P9111
浙江省分公司,商业险费改前,车上人员险驾驶,21APR2014:00:00:00,23APR2014:00:00:00,22APR2015:00:00:00,200800.00,5,丰田,凯美瑞,47,1,6,1,1,1,10000,1,24.4,P9111
浙江省分公司,商业险费改前,车上人员险乘客,21APR2014:00:00:00,23APR2014:00:00:00,22APR2015:00:00:00,200800.00,5,丰田,凯美瑞,47,1,6,1,1,1,40000,1,61.89,P9111
浙江省分公司,商业险费改前,车损险,21APR2014:00:00:00,23APR2014:00:00:00,22APR2015:00:00:00,200800.00,5,丰田,凯美瑞,47,1,6,1,1,1,196200,1,1856.4,P9111
浙江省分公司,商业险费改前,车上人员险乘客,23APR2014:00:00:00,14MAY2014:00:00:00,13MAY2015:00:00:00,70800.00,5,日产,阳光,27,1,2,1,1,1,40000,1,61.89,P9112
浙江省分公司,商业险费改前,三者险,23APR2014:00:00:00,14MAY2014:00:00:00,13MAY2015:00:00:00,70800.00,5,日产,阳光,27,1,2,1,1,1,500000,1,971.01,P9112
浙江省分公司,商业险费改前,车损险,23APR2014:00:00:00,14MAY2014:00:00:00,13MAY2015:00:00:00,70800.00,5,日产,阳光,27,1,2,1,1,1,69210,1,840.88,P9112
浙江省分公司,商业险费改前,车上人员险驾驶,23APR2014:00:00:00,14MAY2014:00:00:00,13MAY2015:00:00:00,70800.00,5,日产,阳光,27,1,2,1,1,1,10000,1,24.4,P9112
浙江省分公司,商业险费改前,车损险,28APR2014:00:00:00,10MAY2014:00:00:00,09MAY2015:00:00:00,115900.00,5,雪佛兰,科鲁兹,29,1,2,0.8,1,0,113220,1,1173.45,P9113
浙江省分公司,商业险费改前,车上人员险驾驶,28APR2014:00:00:00,10MAY2014:00:00:00,09MAY2015:00:00:00,115900.00,5,雪佛兰,科鲁兹,29,1,2,0.8,1,0,10000,1,24.4,P9113
浙江省分公司,商业险费改前,三者险,28APR2014:00:00:00,10MAY2014:00:00:00,09MAY2015:00:00:00,115900.00,5,雪佛兰,科鲁兹,29,1,2,0.8,1,0,200000,1,716.86,P9113
浙江省分公司,商业险费改前,车上人员险乘客,28APR2014:00:00:00,10MAY2014:00:00:00,09MAY2015:00:00:00,115900.00,5,雪佛兰,科鲁兹,29,1,2,0.8,1,0,40000,1,61.89,P9113
浙江省分公司,商业险费改前,三者险,30APR2014:00:00:00,02MAY2014:00:00:00,01MAY2015:00:00:00,98800.00,5,现代,伊兰特,29,2,3,0.7,1,0,300000,1,809.65,P9114
浙江省分公司,商业险费改前,车上人员险乘客,30APR2014:00:00:00,02MAY2014:00:00:00,01MAY2015:00:00:00,98800.00,5,现代,伊兰特,29,2,3,0.7,1,0,40000,1,61.92,P9114
浙江省分公司,商业险费改前,车损险,30APR2014:00:00:00,02MAY2014:00:00:00,01MAY2015:00:00:00,98800.00,5,现代,伊兰特,29,2,3,0.7,1,0,96480,1,1047.43,P9114
浙江省分公司,商业险费改前,车上人员险驾驶,30APR2014:00:00:00,02MAY2014:00:00:00,01MAY2015:00:00:00,98800.00,5,现代,伊兰特,29,2,3,0.7,1,0,10000,1,24.41,P9114
浙江省分公司,商业险费改前,三者险,30APR2014:00:00:00,25MAY2014:00:00:00,25NOV2014:00:00:00,186800.00,5,日产,天籁,33,1,3,1.3,,5,500000,1,699.61,P9115
浙江省分公司,商业险费改前,三者险,08MAY2014:00:00:00,10MAY2014:00:00:00,09MAY2015:00:00:00,88800.00,5,丰田,花冠,49,1,2,1,1,1,300000,1,809.61,P9116
浙江省分公司,商业险费改前,车损险,08MAY2014:00:00:00,10MAY2014:00:00:00,09MAY2015:00:00:00,88800.00,5,丰田,花冠,49,1,2,1,1,1,86760,1,973.9,P9116
浙江省分公司,商业险费改前,车上人员险驾驶,09MAY2014:00:00:00,15MAY2014:00:00:00,14MAY2015:00:00:00,95800.00,5,大众,宝来,31,2,2,1,1,1,10000,1,26.84,P9117
浙江省分公司,商业险费改前,车上人员险乘客,09MAY2014:00:00:00,15MAY2014:00:00:00,14MAY2015:00:00:00,95800.00,5,大众,宝来,31,2,2,1,1,1,40000,1,68.09,P9117
浙江省分公司,商业险费改前,三者险,09MAY2014:00:00:00,15MAY2014:00:00:00,14MAY2015:00:00:00,95800.00,5,大众,宝来,31,2,2,1,1,1,500000,1,1068.36,P9117
浙江省分公司,商业险费改前,车损险,09MAY2014:00:00:00,15MAY2014:00:00:00,14MAY2015:00:00:00,95800.00,5,大众,宝来,31,2,2,1,1,1,93600,1,1127.99,P9117
浙江省分公司,商业险费改前,三者险,12MAY2014:00:00:00,16MAY2014:00:00:00,15MAY2015:00:00:00,185800.00,5,马自达,M6,33,2,4,0.9,1,0,500000,1,971.29,P9118
浙江省分公司,商业险费改前,车损险,12MAY2014:00:00:00,16MAY2014:00:00:00,15MAY2015:00:00:00,185800.00,5,马自达,M6,33,2,4,0.9,1,0,181530,1,1690.2,P9118
浙江省分公司,商业险费改前,车上人员险乘客,12MAY2014:00:00:00,16MAY2014:00:00:00,15MAY2015:00:00:00,185800.00,5,马自达,M6,33,2,4,0.9,1,0,40000,1,61.91,P9118
浙江省分公司,商业险费改前,车上人员险驾驶,12MAY2014:00:00:00,16MAY2014:00:00:00,15MAY2015:00:00:00,185800.00,5,马自达,M6,33,2,4,0.9,1,0,10000,1,24.41,P9118
浙江省分公司,商业险费改前,三者险,20MAY2014:00:00:00,31MAY2014:00:00:00,30MAY2015:00:00:00,103800.00,5,现代,伊兰特,40,1,5,0.9,1,0,500000,1,971.8,P9119
浙江省分公司,商业险费改前,车上人员险驾驶,20MAY2014:00:00:00,31MAY2014:00:00:00,30MAY2015:00:00:00,103800.00,5,现代,伊兰特,40,1,5,0.9,1,0,10000,1,24.42,P9119
浙江省分公司,商业险费改前,车上人员险乘客,20MAY2014:00:00:00,31MAY2014:00:00:00,30MAY2015:00:00:00,103800.00,5,现代,伊兰特,40,1,5,0.9,1,0,40000,1,61.94,P9119
浙江省分公司,商业险费改前,车损险,20MAY2014:00:00:00,31MAY2014:00:00:00,30MAY2015:00:00:00,103800.00,5,现代,伊兰特,40,1,5,0.9,1,0,101430,1,1085.27,P9119
浙江省分公司,商业险费改前,车上人员险驾驶,21MAY2014:00:00:00,22MAY2014:00:00:00,21MAY2015:00:00:00,131500.00,5,丰田,花冠,38,1,8,0.7,1,0,10000,1,24.48,P9120
浙江省分公司,商业险费改前,三者险,21MAY2014:00:00:00,22MAY2014:00:00:00,21MAY2015:00:00:00,131500.00,5,丰田,花冠,38,1,8,0.7,1,0,500000,1,974.31,P9120
浙江省分公司,商业险费改前,车上人员险乘客,21MAY2014:00:00:00,22MAY2014:00:00:00,21MAY2015:00:00:00,131500.00,5,丰田,花冠,38,1,8,0.7,1,0,40000,1,62.1,P9120
浙江省分公司,商业险费改前,车损险,22MAY2014:00:00:00,23MAY2014:00:00:00,22MAY2015:00:00:00,112990.00,5,大众,波罗,39,2,8,1,1,1,107100,1,1161.94,P9121
浙江省分公司,商业险费改前,三者险,22MAY2014:00:00:00,23MAY2014:00:00:00,22MAY2015:00:00:00,112990.00,5,大众,波罗,39,2,8,1,1,1,300000,1,809.37,P9121
浙江省分公司,商业险费改前,车损险,26MAY2014:00:00:00,27MAY2014:00:00:00,26MAY2015:00:00:00,107900.00,5,大众,朗逸,26,1,0,1,1,-3,128900,1,1863.26,P9122
浙江省分公司,商业险费改前,三者险,26MAY2014:00:00:00,27MAY2014:00:00:00,26MAY2015:00:00:00,107900.00,5,大众,朗逸,26,1,0,1,1,-3,500000,1,1317.78,P9122
浙江省分公司,商业险费改前,车上人员险驾驶,26MAY2014:00:00:00,27MAY2014:00:00:00,26MAY2015:00:00:00,107900.00,5,大众,朗逸,26,1,0,1,1,-3,10000,1,33.11,P9122
浙江省分公司,商业险费改前,车上人员险乘客,26MAY2014:00:00:00,27MAY2014:00:00:00,26MAY2015:00:00:00,107900.00,5,大众,朗逸,26,1,0,1,1,-3,40000,1,83.99,P9122
浙江省分公司,商业险费改前,车上人员险乘客,29MAY2014:00:00:00,30MAY2014:00:00:00,29MAY2015:00:00:00,71900.00,5,现代,瑞纳,26,2,0,1,1,-3,40000,1,84,P9123
浙江省分公司,商业险费改前,车上人员险驾驶,29MAY2014:00:00:00,30MAY2014:00:00:00,29MAY2015:00:00:00,71900.00,5,现代,瑞纳,26,2,0,1,1,-3,10000,1,33.11,P9123
浙江省分公司,商业险费改前,车损险,29MAY2014:00:00:00,30MAY2014:00:00:00,29MAY2015:00:00:00,71900.00,5,现代,瑞纳,26,2,0,1,1,-3,78000,1,1308.46,P9123
浙江省分公司,商业险费改前,三者险,29MAY2014:00:00:00,30MAY2014:00:00:00,29MAY2015:00:00:00,71900.00,5,现代,瑞纳,26,2,0,1,1,-3,500000,1,1317.91,P9123
浙江省分公司,商业险费改前,车上人员险驾驶,09JUN2014:00:00:00,10JUN2014:00:00:00,09JUN2015:00:00:00,76400.00,5,别克,凯越,28,2,1,0.9,1,0,10000,1,24.41,P9124
浙江省分公司,商业险费改前,三者险,09JUN2014:00:00:00,10JUN2014:00:00:00,09JUN2015:00:00:00,76400.00,5,别克,凯越,28,2,1,0.9,1,0,1000000,1,1264.72,P9124
浙江省分公司,商业险费改前,车上人员险乘客,09JUN2014:00:00:00,10JUN2014:00:00:00,09JUN2015:00:00:00,76400.00,5,别克,凯越,28,2,1,0.9,1,0,40000,1,61.91,P9124
浙江省分公司,商业险费改前,车损险,09JUN2014:00:00:00,10JUN2014:00:00:00,09JUN2015:00:00:00,76400.00,5,别克,凯越,28,2,1,0.9,1,0,78030,1,915.96,P9124
浙江省分公司,商业险费改前,三者险,12JUN2014:00:00:00,13JUN2014:00:00:00,12JUN2015:00:00:00,39800.00,5,吉利,熊猫,37,2,5,0.7,1,0,100000,1,579.14,P9125
浙江省分公司,商业险费改前,车损险,23JUN2014:00:00:00,26JUN2014:00:00:00,25JUN2015:00:00:00,365700.00,5,奥迪,A6,40,1,1,1,1,1,357300,1,3043.14,P9126
浙江省分公司,商业险费改前,车上人员险乘客,23JUN2014:00:00:00,26JUN2014:00:00:00,25JUN2015:00:00:00,365700.00,5,奥迪,A6,40,1,1,1,1,1,200000,1,309.47,P9126
浙江省分公司,商业险费改前,车上人员险驾驶,23JUN2014:00:00:00,26JUN2014:00:00:00,25JUN2015:00:00:00,365700.00,5,奥迪,A6,40,1,1,1,1,1,50000,1,122,P9126
浙江省分公司,商业险费改前,三者险,23JUN2014:00:00:00,26JUN2014:00:00:00,25JUN2015:00:00:00,365700.00,5,奥迪,A6,40,1,1,1,1,1,1000000,1,1264.47,P9126
浙江省分公司,商业险费改前,车损险,24JUN2014:00:00:00,07JUL2014:00:00:00,06JUL2015:00:00:00,64800.00,5,东南,菱悦,53,2,5,1,1,1,63270,1,796.46,P9127
浙江省分公司,商业险费改前,车上人员险驾驶,24JUN2014:00:00:00,07JUL2014:00:00:00,06JUL2015:00:00:00,64800.00,5,东南,菱悦,53,2,5,1,1,1,10000,1,24.41,P9127
浙江省分公司,商业险费改前,三者险,24JUN2014:00:00:00,07JUL2014:00:00:00,06JUL2015:00:00:00,64800.00,5,东南,菱悦,53,2,5,1,1,1,1000000,1,1265.1,P9127
浙江省分公司,商业险费改前,车上人员险乘客,24JUN2014:00:00:00,07JUL2014:00:00:00,06JUL2015:00:00:00,64800.00,5,东南,菱悦,53,2,5,1,1,1,40000,1,61.92,P9127
浙江省分公司,商业险费改前,车上人员险驾驶,25JUN2014:00:00:00,26JUN2014:00:00:00,25JUN2015:00:00:00,102800.00,5,现代,伊兰特,30,1,5,1,1,1,10000,1,24.4,P9128
浙江省分公司,商业险费改前,车上人员险乘客,25JUN2014:00:00:00,26JUN2014:00:00:00,25JUN2015:00:00:00,102800.00,5,现代,伊兰特,30,1,5,1,1,1,40000,1,61.88,P9128
浙江省分公司,商业险费改前,三者险,25JUN2014:00:00:00,26JUN2014:00:00:00,25JUN2015:00:00:00,102800.00,5,现代,伊兰特,30,1,5,1,1,1,1000000,1,1264.22,P9128
浙江省分公司,商业险费改前,车损险,25JUN2014:00:00:00,26JUN2014:00:00:00,25JUN2015:00:00:00,102800.00,5,现代,伊兰特,30,1,5,1,1,1,100440,1,1076.79,P9128
浙江省分公司,商业险费改前,车上人员险乘客,26JUN2014:00:00:00,24JUL2014:00:00:00,23JUL2015:00:00:00,50900.00,5,天汽,威志,29,1,3,0.7,1,0,40000,1,61.89,P9129
浙江省分公司,商业险费改前,车损险,26JUN2014:00:00:00,24JUL2014:00:00:00,23JUL2015:00:00:00,50900.00,5,天汽,威志,29,1,3,0.7,1,0,49770,1,693.94,P9129
浙江省分公司,商业险费改前,车上人员险驾驶,26JUN2014:00:00:00,24JUL2014:00:00:00,23JUL2015:00:00:00,50900.00,5,天汽,威志,29,1,3,0.7,1,0,20000,1,48.79,P9129
浙江省分公司,商业险费改前,三者险,26JUN2014:00:00:00,24JUL2014:00:00:00,23JUL2015:00:00:00,50900.00,5,天汽,威志,29,1,3,0.7,1,0,300000,1,809.26,P9129
浙江省分公司,商业险费改前,车损险,26JUN2014:00:00:00,27JUN2014:00:00:00,26JUN2015:00:00:00,62000.00,5,大众,桑塔纳,32,2,6,0.9,1,0,60570,1,799.62,P9130
浙江省分公司,商业险费改前,车上人员险驾驶,26JUN2014:00:00:00,27JUN2014:00:00:00,26JUN2015:00:00:00,62000.00,5,大众,桑塔纳,32,2,6,0.9,1,0,10000,1,24.41,P9130
浙江省分公司,商业险费改前,三者险,26JUN2014:00:00:00,27JUN2014:00:00:00,26JUN2015:00:00:00,62000.00,5,大众,桑塔纳,32,2,6,0.9,1,0,500000,1,971.63,P9130
浙江省分公司,商业险费改前,三者险,01JUL2014:00:00:00,10JUL2014:00:00:00,09JUL2015:00:00:00,83800.00,5,马自达,M2,25,1,4,0.9,1,0,500000,1,971.8,P9131
浙江省分公司,商业险费改前,车上人员险乘客,01JUL2014:00:00:00,10JUL2014:00:00:00,09JUL2015:00:00:00,83800.00,5,马自达,M2,25,1,4,0.9,1,0,40000,1,61.94,P9131
浙江省分公司,商业险费改前,车损险,01JUL2014:00:00:00,10JUL2014:00:00:00,09JUL2015:00:00:00,83800.00,5,马自达,M2,25,1,4,0.9,1,0,81900,1,937.55,P9131
浙江省分公司,商业险费改前,车上人员险驾驶,01JUL2014:00:00:00,10JUL2014:00:00:00,09JUL2015:00:00:00,83800.00,5,马自达,M2,25,1,4,0.9,1,0,10000,1,24.42,P9131
浙江省分公司,商业险费改前,车上人员险乘客,03JUL2014:00:00:00,20JUL2014:00:00:00,19JUL2015:00:00:00,150800.00,5,日产,逍客,38,2,1,0.9,1,0,40000,1,61.89,P9132
浙江省分公司,商业险费改前,车上人员险驾驶,03JUL2014:00:00:00,20JUL2014:00:00:00,19JUL2015:00:00:00,150800.00,5,日产,逍客,38,2,1,0.9,1,0,10000,1,24.4,P9132
浙江省分公司,商业险费改前,车损险,03JUL2014:00:00:00,20JUL2014:00:00:00,19JUL2015:00:00:00,150800.00,5,日产,逍客,38,2,1,0.9,1,0,157050,1,1517.56,P9132
浙江省分公司,商业险费改前,三者险,03JUL2014:00:00:00,20JUL2014:00:00:00,19JUL2015:00:00:00,150800.00,5,日产,逍客,38,2,1,0.9,1,0,500000,1,971.01,P9132
浙江省分公司,商业险费改前,车上人员险乘客,08JUL2014:00:00:00,10JUL2014:00:00:00,09JUL2015:00:00:00,97900.00,5,大众,波罗,27,2,2,0.8,1,0,40000,1,61.89,P9133
